test_case,metric_type,best_0,best_1,best_2,best_3,best_4,best_5
125,Avg,-2716522.737003108,-2714232.7154691694,-2714232.7154691694,-2714232.7154691694,-2714232.7154691694,-2714232.7154691694
125,SA,0.211515,0.2100081444974234,0.2100081444974232,0.2100081444974232,0.2100081444974232,0.2100081444974232
126,Avg,2860358.1735964757,2835146.1602779934,2835146.1602779925,2835146.160277985,2835146.160277992,2835146.1602779897
126,SA,0.83918,0.8642648113426812,0.8642648113426808,0.8642648113426797,0.8642648113426813,0.8642648113426814
127,Avg,2320393.3851274857,2319788.495320916,2319788.495320916,2319788.495320916,2319788.495320916,2319788.495320916
127,SA,0.765011,0.7681229796666074,0.7681229796666074,0.7681229796666074,0.7681229796666073,0.7681229796666075
128,Avg,-6008938.970748201,-5986582.062928962,-5986582.062928962,-5986582.062928962,-5986582.062928962,-5986582.062928962
128,SA,0.220201,0.2188605090610314,0.2188605090610315,0.2188605090610315,0.2188605090610315,0.2188605090610315
129,Avg,-460297.2403491376,-445723.4520433612,-445723.4520433612,-445723.4520433612,-445723.4520433612,-445723.4520433612
129,SA,0.534475,0.4973572835759009,0.4973572835759006,0.4973572835759009,0.4973572835759008,0.4973572835759007
130,Avg,3926063.301108249,3920132.603590626,3920132.6035906263,3920132.6035906263,3920132.603590625,3920132.603590626
130,SA,0.860136,0.8678943963781717,0.8678943963781717,0.8678943963781717,0.8678943963781717,0.8678943963781717
131,Avg,5164365.852065499,5164223.187332411,5164223.187332411,5164223.187332411,5164223.187332411,5164223.187332411
131,SA,0.982824,0.9828938764919994,0.9828938764919994,0.9828938764919994,0.9828938764919994,0.9828938764919994
132,Avg,2380475.690661308,2379618.740921129,2379618.74092113,2379618.740921129,2379618.74092113,2379618.74092113
132,SA,0.802562,0.8025947050597371,0.802594705059735,0.8025947050597354,0.8025947050597395,0.8025947050597297
133,Avg,-1387302.7442436835,-1387632.1101833764,-1387632.1101833764,-1387632.1101833764,-1387632.1101833764,-1387632.1101833764
133,SA,0.588829,0.5887500075862746,0.5887500075862778,0.5887500075862753,0.5887500075862766,0.5887500075862768
134,Avg,3452093.1231726687,3452347.7597473683,3452347.759747364,3452347.759747364,3452347.759747363,3452347.759747364
134,SA,0.942048,0.9420142448278424,0.942014244827842,0.942014244827842,0.9420142448278422,0.9420142448278422
135,Avg,1115711.8775255166,1117886.9804777054,1117886.980477713,1117886.9804777363,1117886.980477763,1117886.9804777082
135,SA,0.775425,0.7753463719974759,0.7753463719974736,0.7753463719974748,0.7753463719974741,0.7753463719974766
136,Avg,-830466.9701790392,-829528.1933892131,-829528.1933892141,-829528.1933892126,-829528.1933892115,-829528.1933892145
136,SA,0.483681,0.4837583122460625,0.4837583122460615,0.4837583122460615,0.4837583122460613,0.4837583122460619
137,Avg,704613.3084849404,704399.9341101163,704399.9341101159,704399.9341101159,704399.9341101166,704399.9341101152
137,SA,0.777653,0.7777049806223721,0.7777049806223701,0.7777049806223688,0.7777049806223728,0.7777049806223709
138,Avg,-122878.1911485347,-122931.39268066792,-122931.39268066909,-122931.39268067291,-122931.39268067163,-122931.3926806658
138,SA,0.648232,0.6482133784496571,0.6482133784496557,0.6482133784496557,0.6482133784496558,0.648213378449657
139,Avg,3830883.857346358,3831482.7401944655,3831482.7401944655,3831482.7401944655,3831482.7401944655,3831482.7401944655
139,SA,0.865785,0.8658624337589024,0.8658624337589078,0.8658624337589128,0.8658624337589009,0.8658624337589005
140,Avg,-250234.78545429392,-250880.75547312584,-250880.75547312584,-250880.75547312584,-250880.75547312555,-250880.75547312573
140,SA,0.606812,0.6069262694166379,0.6069262694166379,0.6069262694166407,0.6069262694166402,0.6069262694166381
141,Avg,4261689.323479941,4261934.794038084,4261934.794038084,4261934.794038084,4261934.794038084,4261934.794038084
141,SA,0.901678,0.9005773833571978,0.9005773833571978,0.9005773833571978,0.9005773833571978,0.9005773833571978
142,Avg,-1330866.8384416208,-1331815.0322731382,-1331815.0322731382,-1331815.0322731382,-1331815.0322731382,-1331815.0322731382
142,SA,0.260684,0.2506781712795,0.2506781712795,0.2506781712795,0.2506781712795,0.2506781712795
143,Avg,1052708.6558015824,1054575.6713464472,1054575.6713464472,1054575.6713464472,1054575.6713464472,1054575.6713464472
143,SA,0.877493,0.8746472767455166,0.8746472767455166,0.8746472767455166,0.8746472767455166,0.8746472767455166
144,Avg,-2056886.6189424568,-2057108.174544501,-2057108.174544501,-2057108.174544501,-2057108.174544501,-2057108.174544501
144,SA,0.300299,0.2940552613125973,0.2940552613125973,0.2940552613125973,0.2940552613125973,0.2940552613125973
145,Avg,89527.98844192554,88129.78505050942,88129.78505050942,88129.78505050942,88129.78505050942,88129.78505050942
145,SA,0.872426,0.8700639131983473,0.8700639131983473,0.8700639131983473,0.8700639131983473,0.8700639131983473
146,Avg,1070058.1815087711,1066280.6391373756,1066280.6391373754,1066280.6391373754,1066280.6391373756,1066280.6391373756
146,SA,0.742804,0.7447267729849323,0.7447267729849323,0.7447267729849323,0.7447267729849323,0.7447267729849323
147,Avg,-771732.3592278991,-771395.1376767688,-771395.1376767688,-771395.1376767688,-771395.1376767688,-771395.1376767688
147,SA,0.648695,0.6513573113866562,0.6513573113866562,0.6513573113866562,0.6513573113866562,0.6513573113866561
148,Avg,-53254.56908453781,-53228.73369389535,-53228.73369389535,-53228.73369389535,-53228.73369389535,-53228.73369389535
148,SA,0.511911,0.5126357963341077,0.5126357963341077,0.5126357963341078,0.5126357963341078,0.5126357963341077
149,Avg,-318401.9376363023,-318680.2860904715,-318680.2860904715,-318680.2860904715,-318680.2860904715,-318680.2860904715
149,SA,0.468601,0.4677922421496916,0.467792242149692,0.4677922421496918,0.4677922421496919,0.4677922421496918
150,Avg,9071992.154255215,9051549.314759934,9051549.314759934,9051549.314759934,9051549.314759934,9051549.314759934
150,SA,0.915625,0.914559279557316,0.914559279557316,0.914559279557316,0.914559279557316,0.914559279557316
151,Avg,-2142503.1867287788,-2143033.348013496,-2143033.348013496,-2143033.348013496,-2143033.348013496,-2143033.348013496
151,SA,0.21207,0.210060150984269,0.2100601509842689,0.2100601509842689,0.210060150984269,0.2100601509842688
152,Avg,9492040.933852052,9484823.446023457,9484823.446023457,9484823.446023451,9484823.446023457,9484823.446023457
152,SA,0.997204,0.9975738207124746,0.9975738207124746,0.9975738207124746,0.9975738207124746,0.9975738207124746
153,Avg,-3796474.0019789473,-3788909.626904452,-3788909.626904453,-3788909.626904456,-3788909.626904452,-3788909.626904455
153,SA,0.428632,0.4187580734193871,0.418758073419387,0.4187580734193869,0.4187580734193873,0.4187580734193871
154,Avg,578935.4422028265,590208.0903639721,590208.0903639724,590208.0903639721,590208.0903639721,590208.0903639721
154,SA,0.771098,0.7799014139449135,0.7799014139449129,0.7799014139449136,0.7799014139449127,0.7799014139449136
155,Avg,921573.6413798168,927367.5448809948,927367.5448809968,927367.5448809988,927367.5448809976,927367.544881004
155,SA,0.944069,0.9478687351638988,0.9478687351638988,0.9478687351638988,0.9478687351638988,0.9478687351638988
156,Avg,1693946.7256721973,1693351.2089579978,1693351.2089579978,1693351.2089579978,1693351.2089579978,1693351.2089579978
156,SA,0.988501,0.9878498691288412,0.9878498691288412,0.9878498691288412,0.9878498691288412,0.9878498691288412
157,Avg,3704218.792177176,3703847.421038061,3703847.421038062,3703847.421038062,3703847.421038062,3703847.421038061
157,SA,0.978101,0.977696749953148,0.977696749953148,0.977696749953148,0.977696749953148,0.977696749953148
158,Avg,-1216277.940956154,-1203164.2010831311,-1203164.2010831311,-1203164.2010831311,-1203164.2010831311,-1203164.2010831311
158,SA,0.435986,0.4077503565101417,0.4077503565101417,0.4077503565101417,0.4077503565101417,0.4077503565101417
159,Avg,-4198120.694965843,-4195269.32752894,-4195269.3275289405,-4195269.32752894,-4195269.32752894,-4195269.32752894
159,SA,0.196578,0.1924823762781694,0.1924823762781695,0.1924823762781695,0.1924823762781694,0.1924823762781695
160,Avg,3735131.634732849,3734261.697232932,3734261.69723293,3734261.69723293,3734261.69723293,3734261.697232931
160,SA,0.979475,0.9804191398167574,0.9804191398167574,0.9804191398167574,0.9804191398167574,0.9804191398167574
161,Avg,-129518.12113611118,-130166.81266758995,-130166.81266758995,-130166.81266758995,-130166.81266758995,-130166.81266758995
161,SA,0.544794,0.5448140318540351,0.5448140318540383,0.5448140318540352,0.5448140318540365,0.544814031854034
162,Avg,960543.1640428748,962612.1233964516,962612.1233964516,962612.1233964516,962612.1233964516,962612.1233964516
162,SA,1.0,1.0,1.0,1.0,1.0,1.0
163,Avg,-1473779.6285204042,-1474595.0065709576,-1474595.0065709571,-1474595.0065709576,-1474595.0065709571,-1474595.006570957
163,SA,0.704156,0.7041017209432805,0.7041017209432816,0.7041017209432828,0.7041017209432795,0.7041017209432798
164,Avg,3539612.5793133075,3538592.876765861,3538592.876765861,3538592.876765861,3538592.876765861,3538592.876765861
164,SA,0.967191,0.9670693123075188,0.9670693123075188,0.9670693123075188,0.9670693123075188,0.9670693123075188
165,Avg,-1237378.54869442,-1238295.9813873982,-1238295.9813873984,-1238295.981387398,-1238295.9813873994,-1238295.9813873982
165,SA,0.485078,0.48492341594956,0.4849234159495573,0.4849234159495585,0.4849234159495584,0.484923415949559
166,Avg,4462904.518798085,4463531.606448463,4463531.606448505,4463531.6064485,4463531.606448474,4463531.606448475
166,SA,0.96931,0.9692989015360038,0.9692989015360038,0.9692989015360038,0.9692989015360038,0.9692989015360038
167,Avg,2191289.243033233,2191286.3107428635,2191286.3107428635,2191286.3107428635,2191286.3107428635,2191286.3107428635
167,SA,0.960376,0.960337043082532,0.960337043082532,0.960337043082532,0.960337043082532,0.960337043082532
168,Avg,1000276.9119667282,999763.658819098,999763.6588190984,999763.658819098,999763.6588190976,999763.658819098
168,SA,0.898127,0.8979030746969932,0.8979030746970064,0.8979030746970088,0.8979030746970086,0.8979030746970083
169,Avg,1666457.42159796,1665286.7733309446,1665286.7733309455,1665286.773330946,1665286.7733309446,1665286.7733309455
169,SA,0.830278,0.8302054953677497,0.8302054953677503,0.8302054953677538,0.8302054953677567,0.8302054953677549
170,Avg,7062587.748834727,7061770.491814384,7061770.491814367,7061770.491814389,7061770.4918143945,7061770.491814357
170,SA,0.980359,0.9801587781664484,0.9801587781664484,0.9801587781664484,0.9801587781664484,0.9801587781664484
171,Avg,2456860.6917820727,2456284.7940380853,2456284.7940380853,2456284.7940380853,2456284.7940380853,2456284.7940380853
171,SA,0.780586,0.7800632052683225,0.7800632052683225,0.7800632052683225,0.7800632052683225,0.7800632052683225
172,Avg,15003722.7888514,15009806.615042742,15009806.615042742,15009806.615042742,15009806.61504274,15009806.615042742
172,SA,0.957459,0.9578169593104,0.9578169593104,0.9578169593104,0.9578169593104,0.9578169593104
173,Avg,-2052567.070321456,-2051544.699225085,-2051544.699225085,-2051544.699225085,-2051544.699225085,-2051544.699225085
173,SA,0.490013,0.4881637749823452,0.4881637749823452,0.4881637749823452,0.4881637749823452,0.4881637749823453
174,Avg,3396235.310595932,3395554.281957197,3395554.281957197,3395554.281957197,3395554.281957197,3395554.281957197
174,SA,0.961598,0.961818286855178,0.961818286855178,0.961818286855178,0.961818286855178,0.961818286855178
175,Avg,2713917.9366640784,2712266.4009242044,2712266.4009242044,2712266.4009242044,2712266.4009242044,2712266.4009242044
175,SA,0.996538,0.9964905071349478,0.9964905071349478,0.9964905071349478,0.9964905071349478,0.9964905071349478
176,Avg,4838386.898452023,4837535.19191595,4837535.19191595,4837535.19191595,4837535.19191595,4837535.19191595
176,SA,0.999309,0.9993485924257894,0.9993485924257894,0.9993485924257894,0.9993485924257894,0.9993485924257894
177,Avg,7641427.32486667,7638564.017014088,7638564.017014088,7638564.017014088,7638564.017014088,7638564.017014088
177,SA,0.981146,0.9821162693686828,0.9821162693686828,0.9821162693686828,0.9821162693686828,0.9821162693686828
178,Avg,-2518687.9655487305,-2515880.720096035,-2515880.720096035,-2515880.720096035,-2515880.7200960345,-2515880.7200960345
178,SA,0.341131,0.33536727255074,0.33536727255074,0.3353672725507399,0.33536727255074,0.33536727255074
179,Avg,-2133347.9457644927,-2124160.3374753348,-2124160.337475335,-2124160.3374753348,-2124160.337475335,-2124160.337475335
179,SA,0.634416,0.6336713820653296,0.6336713820653296,0.6336713820653296,0.6336713820653296,0.6336713820653296
180,Avg,17968013.290019274,17966960.936528396,17966960.936528396,17966960.936528396,17966960.936528396,17966960.936528396
180,SA,1.0,1.0,1.0,1.0,1.0,1.0
181,Avg,-1143194.5031863926,-1143033.348013495,-1143033.348013495,-1143033.348013495,-1143033.348013495,-1143033.348013495
181,SA,0.369378,0.3604304722815569,0.3604304722815569,0.3604304722815567,0.3604304722815567,0.360430472281557
182,Avg,-1724968.574415255,-1711791.1970371765,-1711791.1970371772,-1711791.1970371772,-1711791.1970371772,-1711791.197037177
182,SA,0.464161,0.4449717801735767,0.4449717801735767,0.4449717801735769,0.4449717801735768,0.4449717801735768
183,Avg,7078229.037513607,7078528.347126394,7078528.347126394,7078528.347126394,7078528.347126394,7078528.347126394
183,SA,0.976494,0.9773140188273506,0.9773140188273506,0.9773140188273506,0.9773140188273506,0.9773140188273506
184,Avg,3393108.6815560344,3356361.261331015,3356361.261331015,3356361.261331015,3356361.261331015,3356361.261331015
184,SA,0.94902,0.9512139739870036,0.9512139739870036,0.9512139739870036,0.9512139739870036,0.9512139739870036
185,Avg,5064442.055598663,5065149.004808548,5065149.004808548,5065149.004808548,5065149.004808548,5065149.004808548
185,SA,0.987928,0.9873959256423992,0.9873959256423992,0.9873959256423992,0.9873959256423992,0.9873959256423992
186,Avg,1471904.4432392928,1467969.3681562822,1467969.3681562822,1467969.3681562822,1467969.3681562822,1467969.3681562822
186,SA,0.836791,0.8440749363480158,0.8440749363480157,0.8440749363480157,0.8440749363480157,0.8440749363480158
187,Avg,-4421573.911408012,-4422618.044675816,-4422618.044675816,-4422618.044675816,-4422618.044675816,-4422618.044675816
187,SA,0.30904,0.3027957274865369,0.3027957274865366,0.3027957274865369,0.3027957274865368,0.3027957274865369
188,Avg,-3963287.5828513913,-3963371.764206912,-3963371.764206912,-3963371.764206912,-3963371.764206912,-3963371.764206912
188,SA,0.131036,0.1272249990714911,0.1272249990714911,0.1272249990714911,0.1272249990714911,0.1272249990714911
189,Avg,476295.4577533036,476339.5727531528,476339.5727531528,476339.5727531528,476339.5727531528,476339.5727531528
189,SA,0.873549,0.8805250398787396,0.8805250398787396,0.8805250398787396,0.8805250398787396,0.8805250398787396
190,Avg,-824893.8694389922,-830311.5763310358,-830311.5763310358,-830311.5763310358,-830311.5763310358,-830311.5763310358
190,SA,0.692891,0.6847242185534864,0.6847242185534853,0.6847242185534844,0.6847242185534854,0.6847242185534864
191,Avg,2870224.2122538555,2869833.18733241,2869833.18733241,2869833.18733241,2869833.18733241,2869833.18733241
191,SA,0.856583,0.856664772464543,0.8566647724645318,0.8566647724645415,0.8566647724645478,0.8566647724645386
192,Avg,966790.297378546,967101.8328552236,967101.832855224,967101.8328552244,967101.8328552236,967101.832855224
192,SA,0.848805,0.8487053495379115,0.8487053495379084,0.848705349537905,0.8487053495379037,0.8487053495379057
193,Avg,2008321.435642416,2008427.359912798,2008427.3599127976,2008427.359912798,2008427.359912798,2008427.3599127976
193,SA,1.0,1.0,1.0,1.0,1.0,1.0
194,Avg,4444219.886674639,4443738.479031391,4443738.479031386,4443738.479031419,4443738.479031403,4443738.479031383
194,SA,0.939293,0.939312726297168,0.939312726297168,0.939312726297168,0.939312726297168,0.939312726297168
195,Avg,1350055.763873186,1350001.5171662618,1350001.5171662616,1350001.5171662618,1350001.5171662618,1350001.5171662616
195,SA,0.917535,0.917578003587918,0.9175780035879184,0.9175780035879184,0.9175780035879184,0.9175780035879176
196,Avg,-1667266.944763388,-1665696.3062730874,-1665696.306273087,-1665696.3062730865,-1665696.3062730865,-1665696.3062730874
196,SA,0.558193,0.5585691903590251,0.5585691903590252,0.5585691903590267,0.5585691903590253,0.5585691903590279
197,Avg,-3516140.060516324,-3516151.249645909,-3516151.249645909,-3516151.249645909,-3516151.249645909,-3516151.249645909
197,SA,0.305773,0.3051457466081012,0.3051457466081015,0.3051457466081019,0.3051457466081019,0.3051457466081017
198,Avg,332797.31251331244,332694.5949488399,332694.59494888823,332694.59494886425,332694.5949488718,332694.59494887065
198,SA,0.798518,0.7986204703221961,0.798620470322195,0.7986204703221893,0.7986204703221916,0.7986204703221957
199,Avg,-1348241.5006732834,-1348324.900117465,-1348324.900117465,-1348324.900117465,-1348324.900117465,-1348324.900117465
199,SA,0.239879,0.2402022809811144,0.2402022809811142,0.2402022809811143,0.2402022809811143,0.2402022809811144
200,Avg,3699141.796539736,3699954.935413403,3699954.9354134095,3699954.935413412,3699954.935413416,3699954.935413405
200,SA,0.818582,0.8185420329247968,0.8185420329248092,0.8185420329248051,0.8185420329247987,0.8185420329248043
201,Avg,3456789.6674347618,3456284.7940380867,3456284.7940380867,3456284.7940380867,3456284.7940380867,3456284.7940380867
201,SA,0.856727,0.8544924195682958,0.8544924195682958,0.8544924195682958,0.8544924195682958,0.8544924195682958
202,Avg,9797766.778013833,9793066.161184045,9793066.161184045,9793066.161184045,9793066.161184045,9793066.161184045
202,SA,0.979326,0.9798271636220393,0.9798271636220393,0.9798271636220393,0.9798271636220393,0.9798271636220393
203,Avg,1285031.0457998149,1271883.7938723508,1271883.7938723513,1271883.7938723515,1271883.7938723515,1271883.7938723504
203,SA,0.886953,0.8830043627580899,0.8830043627580899,0.8830043627580899,0.8830043627580899,0.8830043627580899
204,Avg,1890470.2371038503,1888737.640591152,1888737.640591152,1888737.640591152,1888737.640591152,1888737.640591152
204,SA,1.0,1.0,1.0,1.0,1.0,1.0
205,Avg,7827014.475144423,7828034.608879838,7828034.608879838,7828034.608879838,7828034.608879838,7828034.608879838
205,SA,0.955818,0.957765504566486,0.957765504566486,0.957765504566486,0.957765504566486,0.957765504566486
206,Avg,-1796718.391685691,-1796303.888696446,-1796303.888696446,-1796303.888696446,-1796303.888696446,-1796303.888696446
206,SA,0.426446,0.4131000878949246,0.4131000878949246,0.4131000878949246,0.4131000878949246,0.4131000878949246
207,Avg,13966491.2956985,13968588.833947985,13968588.833947985,13968588.833947985,13968588.833947985,13968588.833947985
207,SA,1.0,1.0,1.0,1.0,1.0,1.0
208,Avg,31109071.041072603,31110713.16821322,31110713.16821322,31110713.16821322,31110713.16821322,31110713.16821322
208,SA,1.0,1.0,1.0,1.0,1.0,1.0
209,Avg,5824792.683676176,5824178.5848070085,5824178.5848070085,5824178.5848070085,5824178.5848070085,5824178.5848070085
209,SA,0.993647,0.9940906051384096,0.9940906051384096,0.9940906051384096,0.9940906051384096,0.9940906051384096
210,Avg,7623507.556128647,7622065.0275435215,7622065.0275435215,7622065.0275435215,7622065.0275435215,7622065.0275435215
210,SA,1.0,1.0,1.0,1.0,1.0,1.0
211,Avg,2857190.943005292,2856966.6519865035,2856966.6519865035,2856966.6519865035,2856966.6519865035,2856966.6519865035
211,SA,0.85486,0.8617665118689141,0.8617665118689141,0.8617665118689141,0.8617665118689141,0.861766511868914
212,Avg,782980.6423196625,775198.1900447593,775198.1900447588,775198.1900447595,775198.1900447593,775198.1900447598
212,SA,0.930908,0.9335008792310906,0.9335008792310906,0.9335008792310906,0.9335008792310906,0.9335008792310906
213,Avg,4177057.229019348,4166411.187150155,4166411.187150155,4166411.187150155,4166411.187150155,4166411.187150155
213,SA,0.935065,0.9420363840272268,0.9420363840272268,0.9420363840272268,0.9420363840272268,0.9420363840272268
214,Avg,2270255.784729536,2269187.010205129,2269187.010205129,2269187.010205129,2269187.010205129,2269187.010205129
214,SA,0.98708,0.9865435412142146,0.9865435412142146,0.9865435412142146,0.9865435412142146,0.9865435412142146
215,Avg,3286000.2565017324,3281757.2757653315,3281757.275765332,3281757.2757653315,3281757.2757653324,3281757.275765332
215,SA,0.990872,0.9905019766861818,0.9905019766861818,0.9905019766861818,0.9905019766861818,0.9905019766861818
216,Avg,3422344.2146051954,3421721.811794176,3421721.811794176,3421721.811794176,3421721.811794176,3421721.811794176
216,SA,0.980357,0.9796169614824528,0.9796169614824528,0.9796169614824528,0.9796169614824528,0.9796169614824528
217,Avg,6368719.157382173,6372585.151269535,6372585.151269535,6372585.151269535,6372585.151269535,6372585.151269535
217,SA,1.0,1.0,1.0,1.0,1.0,1.0
218,Avg,1181895.4582110243,1180042.6393259007,1180042.6393259002,1180042.639325895,1180042.639325897,1180042.6393259035
218,SA,0.819318,0.824802205754861,0.8248022057548619,0.8248022057548631,0.8248022057548616,0.8248022057548631
219,Avg,-845569.2200258635,-842297.8483714059,-842297.8483714056,-842297.8483714054,-842297.8483714054,-842297.8483714056
219,SA,0.556444,0.5514649318307919,0.5514649318307924,0.551464931830792,0.5514649318307919,0.5514649318307924
220,Avg,6572832.743529322,6571331.212904658,6571331.212904658,6571331.212904658,6571331.212904658,6571331.212904658
220,SA,1.0,1.0,1.0,1.0,1.0,1.0
221,Avg,6869252.968539287,6869833.187332411,6869833.187332411,6869833.187332411,6869833.187332411,6869833.187332411
221,SA,1.0,1.0,1.0,1.0,1.0,1.0
222,Avg,2562621.4388339794,2561366.1935089505,2561366.19350895,2561366.193508949,2561366.1935089496,2561366.193508948
222,SA,0.942985,0.9429660217528424,0.942966021752842,0.9429660217528432,0.9429660217528424,0.942966021752842
223,Avg,1663378.187090295,1663596.8195181056,1663596.8195181056,1663596.8195181086,1663596.8195181096,1663596.8195181096
223,SA,1.0,1.0,1.0,1.0,1.0,1.0
224,Avg,10090141.249032496,10090026.978045307,10090026.978045324,10090026.978045316,10090026.978045324,10090026.978045307
224,SA,1.0,1.0,1.0,1.0,1.0,1.0
225,Avg,710235.3018401922,709701.5805873283,709701.580587333,709701.5805873229,709701.5805873292,709701.5805873297
225,SA,0.686472,0.6865603195275104,0.6865603195275083,0.6865603195275087,0.6865603195275067,0.686560319527508
226,Avg,1313496.6303647037,1312580.1382271606,1312580.1382271608,1312580.1382271615,1312580.1382271608,1312580.138227161
226,SA,0.942942,0.9428206383651248,0.9428206383651224,0.942820638365121,0.9428206383651236,0.942820638365124
227,Avg,-3911690.50959209,-3912647.899082538,-3912647.89908254,-3912647.89908254,-3912647.8990825424,-3912647.899082547
227,SA,0.35398,0.3540467318017843,0.3540467318017845,0.354046731801785,0.3540467318017838,0.354046731801785
228,Avg,1326562.6229647982,1326825.5351761784,1326825.5351761784,1326825.5351761773,1326825.5351761775,1326825.5351761773
228,SA,0.84479,0.8447260273800125,0.8447260273800145,0.8447260273800242,0.8447260273800089,0.8447260273800208
229,Avg,2063356.3273662585,2063210.2467885923,2063210.246788592,2063210.2467885928,2063210.246788593,2063210.2467885949
229,SA,1.0,1.0,1.0,1.0,1.0,1.0
230,Avg,16430628.086286455,16429634.331810473,16429634.331810473,16429634.331810473,16429634.331810473,16429634.331810473
230,SA,1.0,1.0,1.0,1.0,1.0,1.0
231,Avg,7455714.49658651,7456284.794038083,7456284.794038083,7456284.794038083,7456284.794038083,7456284.794038083
231,SA,0.986798,0.9875735570817086,0.9875735570817086,0.9875735570817086,0.9875735570817086,0.9875735570817086
232,Avg,2392175.7738930825,2392361.9502825774,2392361.9502825774,2392361.9502825774,2392361.9502825774,2392361.9502825774
232,SA,0.831311,0.8282972285779521,0.8282972285779521,0.8282972285779521,0.8282972285779521,0.8282972285779521
233,Avg,5301233.9387304485,5294957.631212484,5294957.631212484,5294957.631212484,5294957.631212484,5294957.631212484
233,SA,0.983567,0.9845274444780572,0.9845274444780572,0.9845274444780572,0.9845274444780572,0.9845274444780572
234,Avg,5552326.024794297,5546573.69281567,5546573.69281567,5546573.69281567,5546573.69281567,5546573.69281567
234,SA,0.998672,0.9985858362996898,0.9985858362996898,0.9985858362996898,0.9985858362996898,0.9985858362996898
235,Avg,6167777.767884839,6167492.46466094,6167492.46466094,6167492.46466094,6167492.46466094,6167492.46466094
235,SA,1.0,1.0,1.0,1.0,1.0,1.0
236,Avg,6832.4542682018855,7342.542380568885,7342.542380569234,7342.542380569002,7342.542380569002,7342.542380568652
236,SA,0.567181,0.5690774824546296,0.5690774824546295,0.5690774824546297,0.5690774824546295,0.5690774824546297
237,Avg,8539656.46720719,8540094.822617888,8540094.822617888,8540094.822617888,8540094.822617888,8540094.822617888
237,SA,0.993399,0.9935993741351666,0.9935993741351666,0.9935993741351666,0.9935993741351666,0.9935993741351666
238,Avg,4056417.196505292,4058542.2172587,4058542.2172587006,4058542.2172587006,4058542.2172587006,4058542.2172587006
238,SA,1.0,1.0,1.0,1.0,1.0,1.0
239,Avg,-8992017.366006626,-8991007.588829076,-8991007.588829076,-8991007.588829076,-8991007.588829076,-8991007.588829076
239,SA,0.176951,0.173685959606312,0.1736859596063119,0.1736859596063121,0.1736859596063119,0.173685959606312
240,Avg,1636137.36326883,1637308.2812183662,1637308.2812183662,1637308.2812183662,1637308.2812183662,1637308.2812183662
240,SA,0.858225,0.8568821608417369,0.8568821608417369,0.8568821608417369,0.8568821608417369,0.8568821608417369
241,Avg,-2142914.8598613506,-2143033.348013496,-2143033.348013496,-2143033.348013496,-2143033.348013496,-2143033.348013496
241,SA,0.212153,0.2100601509842689,0.2100601509842688,0.210060150984269,0.2100601509842689,0.2100601509842691
242,Avg,-775485.5471845012,-774672.0709991697,-774672.0709991695,-774672.0709991693,-774672.0709991695,-774672.0709991695
242,SA,0.431449,0.4220051827801108,0.4220051827801106,0.4220051827801105,0.4220051827801106,0.4220051827801104
243,Avg,10471264.887054063,10473003.128949024,10473003.128949024,10473003.128949024,10473003.128949024,10473003.128949024
243,SA,0.9962,0.996679172252002,0.996679172252002,0.996679172252002,0.996679172252002,0.996679172252002
244,Avg,5421228.4734910205,5421881.121002003,5421881.121002003,5421881.121002003,5421881.121002003,5421881.121002003
244,SA,0.998713,0.9988997523955064,0.9988997523955064,0.9988997523955064,0.9988997523955064,0.9988997523955064
245,Avg,1131887.6367862846,1131458.9721578765,1131458.9721578765,1131458.9721578765,1131458.9721578765,1131458.9721578765
245,SA,0.931994,0.936963784549935,0.936963784549935,0.936963784549935,0.936963784549935,0.936963784549935
246,Avg,-549348.8913539923,-547060.9374220717,-547060.9374220736,-547060.937422071,-547060.937422078,-547060.9374220738
246,SA,0.541277,0.5337495107925601,0.5337495107925588,0.5337495107925591,0.5337495107925591,0.5337495107925597
247,Avg,1532530.415266073,1538431.859208466,1538431.859208466,1538431.859208466,1538431.859208466,1538431.859208466
247,SA,0.951206,0.9550829758841912,0.9550829758841912,0.9550829758841912,0.9550829758841912,0.9550829758841912
248,Avg,1160561.1135785442,1160199.3378795732,1160199.3378795732,1160199.3378795732,1160199.3378795732,1160199.3378795732
248,SA,0.8552,0.8559373002862328,0.8559373002862328,0.8559373002862328,0.8559373002862328,0.8559373002862329
249,Avg,8295343.781339863,8296312.079789013,8296312.079789013,8296312.079789013,8296312.079789013,8296312.079789013
249,SA,0.982131,0.9814667510548322,0.9814667510548322,0.9814667510548322,0.9814667510548322,0.9814667510548322
250,Avg,1423263.2526244284,1417781.501982647,1417781.501982647,1417781.501982647,1417781.501982647,1417781.501982647
250,SA,0.793022,0.8087206459503989,0.8087206459503983,0.8087206459503986,0.8087206459503984,0.8087206459503982
251,Avg,1763825.667532482,1763798.9590028415,1763798.9590028415,1763798.9590028415,1763798.9590028415,1763798.9590028415
251,SA,1.0,1.0,1.0,1.0,1.0,1.0
252,Avg,585977.4029740375,586003.939104387,586003.939104387,586003.939104387,586003.939104387,586003.939104387
252,SA,1.0,1.0,1.0,1.0,1.0,1.0
253,Avg,2643080.253832408,2643070.7526666047,2643070.7526666047,2643070.7526666047,2643070.7526666047,2643070.7526666047
253,SA,1.0,0.9999999505884304,0.9999999505884304,0.9999999505884304,0.9999999505884304,0.9999999505884304
