test_case,metric_type,best_0,best_1,best_2,best_3,best_4,best_5
118,SA,0.754887,0.7563905793250247,0.7563905793250247,0.7563905793250247,0.7563905793250247,0.7563905793250247
119,Avg,-446722.5332041309,-453202.9058132172,-453202.9058132172,-453202.9058132172,-453202.9058132172,-453202.9058132172
119,SA,0.703016,0.7028825276253803,0.7028825276253803,0.7028825276253803,0.7028825276253803,0.7028825276253803
120,Avg,1948553.0042190256,1948735.885204065,1948735.885204065,1948735.885204065,1948735.885204065,1948735.885204065
120,SA,0.93697,0.9375953722139102,0.9375953722139102,0.9375953722139102,0.9375953722139102,0.9375953722139102
121,Avg,1895602.946186508,1895726.651986505,1895726.651986505,1895726.651986505,1895726.651986505,1895726.651986505
121,SA,0.764989,0.7733103189531781,0.7733103189531781,0.7733103189531781,0.7733103189531781,0.7733103189531781
122,Avg,2925957.3784878734,2925943.864440014,2925943.864440014,2925943.864440014,2925943.864440014,2925943.864440014
122,SA,0.836713,0.8379941402829357,0.8379941402829357,0.8379941402829357,0.8379941402829357,0.8379941402829357
123,Avg,300652.4542064976,300739.6613468946,300739.6613468946,300739.6613468946,300739.6613468946,300739.6613468946
123,SA,0.66161,0.651856082260479,0.651856082260479,0.651856082260479,0.651856082260479,0.651856082260479
124,Avg,921123.663291936,926121.861494774,926121.861494774,926121.861494774,926121.861494774,926121.861494774
